"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IND","RENEWABLE","TOT","KTOE","A","2012",204613.0364,
"IND","RENEWABLE","TOT","KTOE","A","2013",203542.1133,
"IND","RENEWABLE","TOT","KTOE","A","2014",199892.0798,
"IND","RENEWABLE","TOT","KTOE","A","2015",195627.5054,
"IND","RENEWABLE","TOT","KTOE","A","2016",205426.5213,
"IND","RENEWABLE","TOT","KTOE","A","2017",205278.8114,
"IND","RENEWABLE","TOT","KTOE","A","2018",207723.8487,
"IND","RENEWABLE","TOT","KTOE","A","2019",,"L"
"IDN","RENEWABLE","TOT","KTOE","A","1960",,"L"
"IDN","RENEWABLE","TOT","KTOE","A","1961",,"L"
"IDN","RENEWABLE","TOT","KTOE","A","1962",,"L"
"IDN","RENEWABLE","TOT","KTOE","A","1963",,"L"
"IDN","RENEWABLE","TOT","KTOE","A","1964",,"L"
"IDN","RENEWABLE","TOT","KTOE","A","1965",,"L"
"IDN","RENEWABLE","TOT","KTOE","A","1966",,"L"
"IDN","RENEWABLE","TOT","KTOE","A","1967",,"L"
"IDN","RENEWABLE","TOT","KTOE","A","1968",,"L"
"IDN","RENEWABLE","TOT","KTOE","A","1969",,"L"
"IDN","RENEWABLE","TOT","KTOE","A","1970",,"L"
"IDN","RENEWABLE","TOT","KTOE","A","1971",26405.6128,
"IDN","RENEWABLE","TOT","KTOE","A","1972",26682.2395,
"IDN","RENEWABLE","TOT","KTOE","A","1973",27008.2258,
"IDN","RENEWABLE","TOT","KTOE","A","1974",27097.8122,
"IDN","RENEWABLE","TOT","KTOE","A","1975",27719.1793,
"IDN","RENEWABLE","TOT","KTOE","A","1976",28191.6117,
"IDN","RENEWABLE","TOT","KTOE","A","1977",28744.5639,
"IDN","RENEWABLE","TOT","KTOE","A","1978",29371.2239,
"IDN","RENEWABLE","TOT","KTOE","A","1979",29888.994,
"IDN","RENEWABLE","TOT","KTOE","A","1980",30379.0724,
"IDN","RENEWABLE","TOT","KTOE","A","1981",31030.1567,
"IDN","RENEWABLE","TOT","KTOE","A","1982",31772.6761,
"IDN","RENEWABLE","TOT","KTOE","A","1983",32638.8602,
"IDN","RENEWABLE","TOT","KTOE","A","1984",33252.718,
"IDN","RENEWABLE","TOT","KTOE","A","1985",33865.4676,
"IDN","RENEWABLE","TOT","KTOE","A","1986",34542.5384,
"IDN","RENEWABLE","TOT","KTOE","A","1987",35866.2032,
"IDN","RENEWABLE","TOT","KTOE","A","1988",37097.3249,
"IDN","RENEWABLE","TOT","KTOE","A","1989",37776.1775,
"IDN","RENEWABLE","TOT","KTOE","A","1990",45948.4667,
"IDN","RENEWABLE","TOT","KTOE","A","1991",46770.4404,
"IDN","RENEWABLE","TOT","KTOE","A","1992",47792.5146,
"IDN","RENEWABLE","TOT","KTOE","A","1993",48497.1434,
"IDN","RENEWABLE","TOT","KTOE","A","1994",50466.7765,
"IDN","RENEWABLE","TOT","KTOE","A","1995",51575.6282,
"IDN","RENEWABLE","TOT","KTOE","A","1996",52203.0191,
"IDN","RENEWABLE","TOT","KTOE","A","1997",53204.476,
"IDN","RENEWABLE","TOT","KTOE","A","1998",53934.2458,
"IDN","RENEWABLE","TOT","KTOE","A","1999",54274.2859,
"IDN","RENEWABLE","TOT","KTOE","A","2000",59234.5992,
"IDN","RENEWABLE","TOT","KTOE","A","2001",61288.8077,
"IDN","RENEWABLE","TOT","KTOE","A","2002",61633.2713,
"IDN","RENEWABLE","TOT","KTOE","A","2003",61852.8948,
"IDN","RENEWABLE","TOT","KTOE","A","2004",62513.5044,
"IDN","RENEWABLE","TOT","KTOE","A","2005",62265.5871,
"IDN","RENEWABLE","TOT","KTOE","A","2006",63267.0633,
"IDN","RENEWABLE","TOT","KTOE","A","2007",64183.6104,
"IDN","RENEWABLE","TOT","KTOE","A","2008",66480.9593,
"IDN","RENEWABLE","TOT","KTOE","A","2009",65583.897,
"IDN","RENEWABLE","TOT","KTOE","A","2010",63633.2426,
"IDN","RENEWABLE","TOT","KTOE","A","2011",61134.8572,
"IDN","RENEWABLE","TOT","KTOE","A","2012",59245.7581,
"IDN","RENEWABLE","TOT","KTOE","A","2013",58163.6716,
"IDN","RENEWABLE","TOT","KTOE","A","2014",58123.9753,
"IDN","RENEWABLE","TOT","KTOE","A","2015",55659.8165,
"IDN","RENEWABLE","TOT","KTOE","A","2016",57032.6312,
"IDN","RENEWABLE","TOT","KTOE","A","2017",59230.476,
"IDN","RENEWABLE","TOT","KTOE","A","2018",59398.4135,
"IDN","RENEWABLE","TOT","KTOE","A","2019",48129.1041,
"IRN","RENEWABLE","TOT","KTOE","A","1960",,"L"
"IRN","RENEWABLE","TOT","KTOE","A","1961",,"L"
"IRN","RENEWABLE","TOT","KTOE","A","1962",,"L"
"IRN","RENEWABLE","TOT","KTOE","A","1963",,"L"
"IRN","RENEWABLE","TOT","KTOE","A","1964",,"L"
"IRN","RENEWABLE","TOT","KTOE","A","1965",,"L"
"IRN","RENEWABLE","TOT","KTOE","A","1966",,"L"
"IRN","RENEWABLE","TOT","KTOE","A","1967",,"L"
"IRN","RENEWABLE","TOT","KTOE","A","1968",,"L"
"IRN","RENEWABLE","TOT","KTOE","A","1969",,"L"
"IRN","RENEWABLE","TOT","KTOE","A","1970",,"L"
"IRN","RENEWABLE","TOT","KTOE","A","1971",377.2666,
"IRN","RENEWABLE","TOT","KTOE","A","1972",438.2774,
"IRN","RENEWABLE","TOT","KTOE","A","1973",391.2821,
"IRN","RENEWABLE","TOT","KTOE","A","1974",453.0573,
"IRN","RENEWABLE","TOT","KTOE","A","1975",461.4264,
"IRN","RENEWABLE","TOT","KTOE","A","1976",501.6481,
"IRN","RENEWABLE","TOT","KTOE","A","1977",528.6567,
"IRN","RENEWABLE","TOT","KTOE","A","1978",686.1422,
"IRN","RENEWABLE","TOT","KTOE","A","1979",603.2626,
"IRN","RENEWABLE","TOT","KTOE","A","1980",621.0232,
"IRN","RENEWABLE","TOT","KTOE","A","1981",704.1511,
"IRN","RENEWABLE","TOT","KTOE","A","1982",723.3734,
"IRN","RENEWABLE","TOT","KTOE","A","1983",718.4915,
"IRN","RENEWABLE","TOT","KTOE","A","1984",695.4237,
"IRN","RENEWABLE","TOT","KTOE","A","1985",709.014,
"IRN","RENEWABLE","TOT","KTOE","A","1986",879.101,
"IRN","RENEWABLE","TOT","KTOE","A","1987",916.0934,
"IRN","RENEWABLE","TOT","KTOE","A","1988",877.9401,
"IRN","RENEWABLE","TOT","KTOE","A","1989",845.5193,
"IRN","RENEWABLE","TOT","KTOE","A","1990",740.8236,
"IRN","RENEWABLE","TOT","KTOE","A","1991",831.2936,
"IRN","RENEWABLE","TOT","KTOE","A","1992",1068.716,
"IRN","RENEWABLE","TOT","KTOE","A","1993",1114.1397,
"IRN","RENEWABLE","TOT","KTOE","A","1994",927.1281,
"IRN","RENEWABLE","TOT","KTOE","A","1995",893.3266,
"IRN","RENEWABLE","TOT","KTOE","A","1996",907.5475,
"IRN","RENEWABLE","TOT","KTOE","A","1997",841.1054,
"IRN","RENEWABLE","TOT","KTOE","A","1998",802.6416,
"IRN","RENEWABLE","TOT","KTOE","A","1999",603.8693,
"IRN","RENEWABLE","TOT","KTOE","A","2000",471.2812,
"IRN","RENEWABLE","TOT","KTOE","A","2001",581.6757,
"IRN","RENEWABLE","TOT","KTOE","A","2002",805.8661,
"IRN","RENEWABLE","TOT","KTOE","A","2003",1054.7435,
"IRN","RENEWABLE","TOT","KTOE","A","2004",1013.1461,
"IRN","RENEWABLE","TOT","KTOE","A","2005",1974.7205,
"IRN","RENEWABLE","TOT","KTOE","A","2006",2161.4981,
